duree_minimale_sejour,caution,frais_menage,surcout_voyageur_supp,reduction_mois,reduction_semaine,prix_nuitee,porte_chambre_verrou,extincteur,fiche_securite,kit_secours,monoxyde_carbone_detect,detecteur_fumee,espace_travail_ordi,seche_cheveux,fer_repasser,cintres,entree_24_24,salle_sport,jacuzzi,piscine,portier,interphone,cheminee_interieur,ascenseur,accessibilite,logement_fumeur,adapte_evenements,pourenfants_famille,animaux_acceptes,petit_dejeuner,television_cable,wifi,parking_sur_place,seche_linge,machine_laver,climatisation,chauffage,produits_base,television,internet,cuisine,animal_sur_place,nblits,nbchambres,nombresdb,capacite_accueil,longitude,latitude,conditions_annulation_flexibles,conditions_annulation_moderees,conditions_annulation_strictes,type_lit_canape,type_lit_canape_convertible,type_lit_multiples,type_lit_vrai_lit,type_propriete_appart_en_residence,type_propriete_appartement,type_propriete_autre,type_propriete_bed_and_breakfast,type_propriete_bungalow_cabane_dortoir_eco,type_propriete_inconnu,type_propriete_loft,type_propriete_maison,type_propriete_maison_de_ville,type_logement_chambre_partagee,type_logement_chambre_privee,type_logement_logement_entier
1,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,-0.5612985314,44.8253787797,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,500,35,20,0,15,109,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,3,2,1,4,-0.5713884527,44.8398392165,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,56,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,2,1,4,-0.5565041758,44.8586732589,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,15,0,14,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,2,-0.5719473884,44.8555244401,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,0,0,40,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,2,1,2,1,-0.5529827592,44.8650422188,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,35,0,20,10,40,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,2,-0.592982604,44.8322301055,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,200,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,3,1,6,-0.5745543444,44.83639027,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,2,-0.5862005755,44.850894493,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,800,0,0,0,0,40,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,-0.5711732975,44.8836913201,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,4,-0.5634434292,44.8329512147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
6,250,0,0,36,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,4,-0.5639670561,44.8353054,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,12,0,0,0,39,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,2,-0.5770237345,44.8303876127,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,0,0,0,0,80,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5799345551,44.8429815347,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,45,0,25,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,2,-0.5680149881,44.8333606397,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,200,0,0,0,14,75,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,3,1,4,-0.5742418567,44.8607526412,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10,200,25,0,49,21,39,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,2,1,1,3,-0.5994804701,44.8340612996,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,89,0,0,35,12,25,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,2,-0.5726089273,44.8271611614,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,20,10,79,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,4,-0.5710269791,44.850684044,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,500,0,0,0,20,120,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,3,3,1,6,-0.5499596276,44.8387755513,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,500,0,10,30,0,50,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,1,1,3,-0.5753602036,44.8277697246,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,700,40,0,0,0,125,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,2,2,2,4,-0.586334015,44.8517352877,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,10,0,0,0,55,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,2,1,-0.5901063815,44.8339836556,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3,1000,0,0,30,14,160,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,2,1,4,-0.5774931308,44.8353275609,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,400,45,0,0,0,151,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2,1,4,-0.5838989092,44.8393361746,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,2,1,4,-0.5707260523,44.8414627364,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,5,0,0,0,80,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5758424921,44.8493801109,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,300,12,0,0,0,50,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,2,-0.5706362056,44.8349464716,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,15,0,0,0,60,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,3,-0.5691795722,44.8350821794,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,15,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2,-0.5775805495,44.8532001142,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,50,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,2,-0.580152702,44.8453081531,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,300,10,25,31,8,70,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,4,-0.5709402131,44.849986069,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,30,5,0,0,70,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,2,1,4,-0.6080738864,44.8591453243,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,500,20,0,0,0,90,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,2,1,4,-0.5751310555,44.8421901133,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,5,0,0,0,60,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,2,1,4,-0.6083408407,44.8546303121,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,10,0,30,15,38,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,2,-0.5877834707,44.8474018607,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3,0,0,0,0,4,90,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,2,2,4,-0.5733827208,44.8354685447,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,750,50,0,15,10,150,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,3,1,6,-0.5635246122,44.8353994053,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,20,0,49,21,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,3,-0.5833946301,44.8321728573,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,350,35,0,0,0,75,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2,1,2,-0.5716372836,44.8411343185,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,200,0,0,31,14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5835605482,44.8469480009,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,39,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,2,-0.5677330915,44.8600898596,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,50,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,2,-0.5988263007,44.8411519903,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,80,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,4,-0.57803697,44.8535878932,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,25,55,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,2,-0.5923344158,44.83348647,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,3500,50,30,28,0,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,3,1,1,5,-0.5788279076,44.8456169439,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,33,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,2,-0.5804420577,44.853357149,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3,800,15,0,0,10,50,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5805525441,44.8308907718,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,250,49,0,30,15,31,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,2,-0.5770662546,44.8458133712,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,200,30,15,0,10,80,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,4,-0.5750436138,44.8282589102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,1000,95,0,65,0,170,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,2,2,2,4,-0.5774528936,44.8367733673,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,20,0,0,0,55,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,3,-0.5682380565,44.8354813374,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,3,-0.5798118926,44.8443044471,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1000,50,0,0,0,301,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,4,2,1,8,-0.5581858137,44.8270962642,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,5,6,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,2,-0.5985266778,44.8467143721,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
7,0,0,0,0,0,140,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,3,1,4,-0.5891582921,44.8425704081,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3,700,30,0,20,10,170,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,2,2,6,-0.5767565466,44.8427254353,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,20,0,0,0,100,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,2,1,5,-0.5643691784,44.8266804322,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,1,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,3,-0.5875526481,44.8522446694,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,100,0,50,0,17,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,3,2,6,-0.5587324465,44.8294221281,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,500,40,0,50,20,95,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,2,1,1,4,-0.5681720827,44.8327119016,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,0,0,70,38,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,2,-0.569519621,44.8330455825,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2,500,20,15,18,0,100,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,3,2,1,6,-0.5851478062,44.8455068382,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,200,40,0,0,0,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,4,3,7,-0.5776261647,44.8521380471,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,500,25,0,20,0,55,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,4,-0.5777990157,44.8411006688,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,200,15,10,0,14,50,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,3,-0.5766581748,44.8375819295,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,350,0,10,30,10,85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,2,1,1,4,-0.5798718901,44.8410333359,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,5,41,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,2,-0.6123526477,44.8603881758,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2,500,0,0,0,0,65,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,2,2,1,4,-0.5495582345,44.8472112616,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,40,14,55,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,2,1,1,2,-0.5878948549,44.8415398465,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,15,0,30,10,76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,2,-0.579208056,44.8282916376,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,400,0,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,4,-0.5683055304,44.8205999348,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2,800,20,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,2,1,1,4,-0.581216311,44.8406688614,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,150,30,0,0,0,100,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,3,2,4,-0.5863113656,44.8398005093,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,500,36,0,0,0,149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,3,2,2,4,-0.5762675972,44.8471101628,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,33,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,-0.5770549127,44.8250848145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,30,20,75,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2,-0.5613017359,44.8332594727,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,20,20,10,20,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.5513459476,44.8652639636,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,350,0,10,30,10,115,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,4,-0.5751318713,44.8424433325,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,20,0,20,15,50,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,2,-0.5706524832,44.836698415,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1500,0,0,40,15,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,4,2,1,4,-0.5726020521,44.8525733933,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,10,0,0,0,35,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,2,-0.5708158253,44.8367938182,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4,0,0,0,15,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,1,6,-0.5678970825,44.8337617628,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,450,15,10,20,12,58,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,2,2,1,4,-0.5575590203,44.8242373022,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,400,40,20,27,14,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,3,1,7,-0.6035871119,44.8349143266,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,200,15,15,0,0,44,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,4,-0.5812056187,44.8376964738,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,400,0,0,0,0,120,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,2,2,1,4,-0.567857429,44.8389203267,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,200,0,0,25,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,2,1,4,-0.5629059327,44.8244955809,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,2,-0.5731155342,44.8391763725,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5692978953,44.8543216947,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
