duree_minimale_sejour,caution,frais_menage,surcout_voyageur_supp,reduction_mois,reduction_semaine,prix_nuitee,porte_chambre_verrou,extincteur,fiche_securite,kit_secours,monoxyde_carbone_detect,detecteur_fumee,espace_travail_ordi,seche_cheveux,fer_repasser,cintres,entree_24_24,salle_sport,jacuzzi,piscine,portier,interphone,cheminee_interieur,ascenseur,accessibilite,logement_fumeur,adapte_evenements,pourenfants_famille,animaux_acceptes,petit_dejeuner,television_cable,wifi,parking_sur_place,seche_linge,machine_laver,climatisation,chauffage,produits_base,television,internet,cuisine,animal_sur_place,nblits,nbchambres,nombresdb,capacite_accueil,longitude,latitude,conditions_annulation_flexibles,conditions_annulation_moderees,conditions_annulation_strictes,type_lit_canape,type_lit_canape_convertible,type_lit_multiples,type_lit_vrai_lit,type_propriete_appart_en_residence,type_propriete_appartement,type_propriete_autre,type_propriete_bed_and_breakfast,type_propriete_bungalow_cabane_dortoir_eco,type_propriete_inconnu,type_propriete_loft,type_propriete_maison,type_propriete_maison_de_ville,type_logement_chambre_partagee,type_logement_chambre_privee,type_logement_logement_entier
1,0,0,0,0,0,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.5745373003,44.8235115955,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,10,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,2,1,1,4,-0.5731459876,44.8275326472,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,300,5,20,20,0,45,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,3,-0.5710485281,44.8379540527,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,10,0,0,0,40,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,-0.5719739916,44.8407692333,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,0,10,0,29,50,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5700130348,44.8311781629,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,1000,0,0,30,12,125,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,-0.5786835742,44.8391143355,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,20,0,0,0,55,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,2,-0.583755339,44.8413538955,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,5,0,0,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5643809835,44.8591165724,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,350,40,0,25,10,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1,4,-0.5697620423,44.8393058626,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,5,20,10,38,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,2,-0.5671084151,44.8367686128,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,1000,50,0,36,17,140,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,3,3,3,6,-0.5693498347,44.833257901,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,500,0,0,0,0,95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,3,2,1,4,-0.569872986,44.859342332,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,500,30,0,0,0,105,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,4,-0.5589055119,44.8574078316,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,250,20,0,0,0,41,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,2,-0.5975507302,44.8397645024,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1000,0,0,0,0,100,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,4,4,1,6,-0.5938135617,44.8412629546,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,500,15,0,24,20,180,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,2,2,1,4,-0.5764372362,44.8638432705,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,35,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,-0.5735827743,44.8412389111,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,350,25,0,20,10,54,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.5787419743,44.8459204106,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
6,500,0,0,40,15,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,2,-0.5718085311,44.8427178643,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1000,10,0,0,0,95,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,2,-0.5938675628,44.8289558312,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,200,15,0,0,0,65,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,-0.5718752138,44.8372344493,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,300,20,0,0,15,43,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,2,-0.5728151177,44.8375134156,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,200,0,0,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,3,-0.574312691,44.8333315602,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1500,70,40,0,0,500,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,5,3,12,-0.6055650335,44.8556179798,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,300,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,3,1,6,-0.5899721194,44.8343619706,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2,400,0,0,42,20,48,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,2,0,7,2,-0.5735045979,44.8586472586,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,300,20,0,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,2,-0.5722029153,44.8541748412,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,150,20,0,30,20,80,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,4,-0.5589899684,44.8572178153,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,20,5,295,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,3,3,2,6,-0.5793782588,44.8406305616,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,600,80,0,34,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,3,1,4,-0.5844866242,44.8355335913,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,55,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,3,-0.5831762891,44.8483369971,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,45,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,2,-0.567676176,44.838787155,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,150,0,15,0,0,30,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,2,-0.5647514469,44.8154179482,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,100,5,0,0,0,18,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5803967006,44.8514650618,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2,250,0,10,30,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,2,1,1,4,-0.5685590186,44.837509606,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2000,50,0,40,20,209,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,4,4,2,8,-0.6016690401,44.8390788101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,55,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,2,1,4,-0.5844078641,44.8320528175,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,300,15,0,0,15,45,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,2,-0.5774692647,44.8515554444,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,350,0,0,28,11,45,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,2,-0.5799042676,44.845026178,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,400,12,10,10,5,57,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,2,1,1,4,-0.5740867427,44.8336820011,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,200,0,15,0,15,45,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,4,-0.5771461106,44.8240539943,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,10,0,21,40,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,2,1,1,3,-0.5727221082,44.8414482979,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,10,15,48,22,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5741499656,44.855906804,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,10,9,30,20,39,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,6,-0.5755788858,44.8266060898,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,40,5,10,5,55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,4,-0.5790626149,44.8262290965,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,20,0,30,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,3,2,1,4,-0.5553361787,44.8593137408,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,600,10,0,0,0,45,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,2,-0.5717360361,44.8524087754,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,400,30,0,45,25,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,4,-0.5722761385,44.8528492322,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,250,49,0,35,20,50,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,2,-0.5768737182,44.8464192458,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,10,69,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5713272649,44.8392825287,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,600,0,0,0,0,50,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,2,-0.5794777082,44.8469627237,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,300,20,0,58,20,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,4,-0.5880468052,44.8317035371,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,2,-0.579122502,44.8426738439,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,300,0,30,0,15,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,3,-0.5690122906,44.84033167,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,30,0,0,0,140,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,3,2,6,-0.5690819543,44.8147379536,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,500,25,0,49,21,96,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,2,-0.5833691518,44.8352078736,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,2,-0.5871018355,44.8278533754,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,2,-0.5987101565,44.8398189176,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,250,5,0,0,0,35,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,2,-0.5817536236,44.842505486,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,200,15,5,30,10,48,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.6166236863,44.8619774444,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,0,5,0,0,55,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,4,-0.5807027827,44.8464333011,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,30,25,0,15,80,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5708499377,44.8418959627,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1,4,-0.5483644288,44.8751261277,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1000,15,0,27,11,45,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,1,2,-0.5707429329,44.8601207876,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,4,-0.5608416649,44.8264852086,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,100,0,0,30,7,40,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,2,-0.5725134734,44.8326257483,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,2,-0.6178731225,44.84898684,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,95,55,18,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,2,-0.5557343749,44.8419009221,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,0,85,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,4,-0.583866151,44.848492822,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2,250,40,15,0,0,180,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,2,1,6,-0.5719209433,44.8425712247,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,30,15,45,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,2,-0.5673836541,44.8341076313,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,500,0,0,0,0,95,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,3,3,2,6,-0.6111329837,44.8332381324,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,15,90,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,2,-0.5849619246,44.8470077158,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,2,-0.605709632,44.8341924013,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,15,10,5,5,36,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,2,-0.5836353392,44.8366547679,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2,400,30,0,0,0,75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,2,1,3,-0.5667490007,44.8348510482,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,200,15,0,0,0,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,3,-0.5674455607,44.8312859415,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,150,20,0,45,10,51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,2,-0.5746275314,44.8487342246,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,2,-0.5611488053,44.8328623716,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,500,25,0,0,10,60,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5706925946,44.8603475094,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,20,15,20,15,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,2,-0.560163795,44.8255712771,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,500,0,0,0,0,99,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,3,3,2,6,-0.5634684455,44.8428105747,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,15,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,2,-0.5715420302,44.8519576492,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,87,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,3,3,1,6,-0.5884623858,44.8582346259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,33,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,2,-0.5721464223,44.8318507642,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,150,0,10,20,10,54,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,4,-0.5744961224,44.8340247385,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,-0.5731792136,44.825691642,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,5,5,30,14,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,2,-0.5646553084,44.8617542361,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
6,100,20,0,28,11,35,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,3,-0.5743148071,44.8504987553,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
